customer_id;reference_date;region;plan_type;contract_type;internet_tech;tenure_months;has_autopay;monthly_charges;total_charges;avg_data_gb;n_support_calls;n_complaints;late_payment;churned
32349;2024-01-05;Southeast;postpaid;annual;dsl;38;1;65,62;2712,7;7.89;2;0;0;0
46901;2024-09-14;Southeast;postpaid;annual;fiber;50;1;52,28;2646,11;5.42;1;1;0;0
94267;2024-01-09;Center-West;postpaid;annual;dsl;11;1;93,53;982,43;40.7;2;0;1;0
46927;2024-09-25;North;postpaid;annual;dsl;11;1;105,6;1209,27;15.59;1;2;1;0
68955;27/12/2024;North;postpaid;monthly;cable;66;1;136,98;9691,4;13.81;1;2;0;0
28087;30/10/2024;North;postpaid;annual;fiber;43;0;173,28;7970,24;3.42;0;1;1;0
42446;2024-10-17;Northeast;postpaid;monthly;dsl;9;1;133,3;1272,11;4.12;0;1;0;1
94325;2024-10-13;Southeast;prepaid;monthly;cable;29;0;178,08;4743,06;8.42;0;0;0;1
74887;2024-11-04;Southeast;prepaid;annual;cable;69;0;66,95;4587,28;7.64;0;1;1;0
13810;25/01/2024;South;postpaid;annual;cable;2;1;61,33;120,92;6.72;2;1;0;0
23842;2024-06-28;North;prepaid;annual;fiber;32;1;75,98;2666,95;18.39;0;0;0;1
56912;2024-04-29;Northeast;prepaid;monthly;cable;60;0;148,07;;30.8;3;2;0;0
38531;2024-07-12;North;prepaid;monthly;cable;68;1;57,98;3910,37;6.73;2;1;0;0
95618;18/05/2024;North;prepaid;monthly;fiber;27;1;59,43;1678,68;2.39;1;0;0;0
20215;2024-03-08;Center-West;postpaid;monthly;fiber;65;0;91,76;5444,87;6.94;3;2;0;1
75188;10/08/2024;Southeast;postpaid;annual;cable;51;0;77,63;4270,52;17.9;1;0;0;1
36162;2024-06-30;North;prepaid;monthly;fiber;29;0;126,97;3834,3;15.59;2;0;0;0
32366;2024-03-18;North;prepaid;monthly;dsl;56;0;163,53;8492,03;10.09;5;0;0;0
96288;2024-07-30;North;prepaid;monthly;fiber;57;0;50,8;3002,89;13.73;0;1;0;0
50179;2024-02-24;Center-West;prepaid;monthly;dsl;20;1;112,01;2301,41;8.06;0;0;0;0
79693;2024-10-27;South;postpaid;annual; fiber ;7;1;43,26;279,87;6.56;2;0;0;0
42507;2024-08-08;Center-West;postpaid;annual;dsl;56;0;63,22;3869,3;5.77;1;0;1;0
26422;2024-11-07;South;postpaid;monthly;dsl;6;0;76,37;458,89;9.79;1;1;0;0
59833;21/06/2024;North;postpaid;monthly;cable;56;0;116,87;6591,04;7.05;1;1;0;0
74766;26/10/2024;North;postpaid;monthly;fiber;26;1;113,23;3052,23;5.14;2;0;0;0
92975;29/03/2024;Center-West;postpaid;monthly;fiber;50;0;126,46;;10.88;0;1;1;0
15727;13/12/2024;North;postpaid;annual; fiber ;44;0;152,84;6851,22;7.56;2;0;0;0
94133;23/12/2024;South;postpaid;annual;fiber;3;1;58,08;168,18;;2;0;0;0
92060;2024-11-26;Southeast;prepaid;monthly;cable;1;1;141,51;152,26;12.1;1;0;1;0
42546;29/09/2024;South;postpaid;annual; fiber ;45;0;130,05;6315,67;25.78;0;1;0;0
73786;2024-04-11;Center-West;prepaid;monthly;fiber;37;0;41,96;1632,17;12.84;0;0;0;0
52271;2024-08-16;Southeast;prepaid;monthly;cable;4;1;81,7;305,21;9.32;1;0;0;0
18234;2024-03-12;Center-West;postpaid;monthly;fiber;70;1;34,15;2376,75;16.64;1;0;0;0
25589;15/05/2024;North;postpaid;monthly;fiber;17;0;43,53;808,48;24.08;0;0;1;0
36560;2024-05-17;Southeast;prepaid;monthly;dsl;61;1;72,57;4304,31;3.02;3;0;0;0
65431;2024-02-23;South;prepaid;annual;fiber;9;1;66,47;577,24;16.75;2;1;1;0
62085;31/01/2024;North;prepaid;annual;cable;17;1;165,03;2647,58;9.78;0;0;0;0
98948;2024-03-21;South;postpaid;monthly;dsl;38;0;164,07;5700,98;12.96;0;0;0;0
23616;2024-10-30;Southeast;prepaid;annual;fiber;38;1;116,68;4057,75;25.18;1;0;0;0
96165;19/07/2024;Northeast;postpaid;monthly;dsl;43;1;140,26;5638,95;10.26;0;0;0;0
15124;2024-06-18;Northeast;postpaid;monthly;cable;13;1;179,94;2297,86;4.91;0;0;0;1
64380;07/12/2024;Southeast;postpaid;monthly;fiber;19;0;91,53;;;1;0;0;0
50313;2024-02-13;South;postpaid;monthly;dsl;19;0;108,36;2071,17;24.74;1;0;0;0
58143;21/02/2024;South;prepaid;monthly;fiber;32;0;127,67;4025,35;12.05;2;1;0;1
26131;2024-06-15;Northeast;prepaid;annual;dsl;66;1;168,08;;10.28;1;0;0;0
88587;2024-09-10;Northeast;postpaid;annual;dsl;33;0;149,55;5258,48;23.13;0;0;0;0
84234;2024-07-20;Northeast;prepaid;monthly;fiber;71;0;39,66;2755,1;6.31;2;1;1;0
95307;10/11/2024;Center-West;prepaid;annual;fiber;18;1;136,94;2469,42;6.33;0;0;0;0
55386;2024-05-11;Northeast;prepaid;monthly;fiber;18;0;67,79;1314,33;27.53;0;0;0;0
77707;2024-09-10;South;prepaid;annual;dsl;8;1;68,24;511,78;5.7;1;0;0;0
66577;2024-04-24;Southeast;prepaid;monthly;dsl;16;1;112,09;1740,68;4.33;1;0;0;0
61205;2024-04-04;Northeast;postpaid;monthly;fiber;23;0;134,45;3153,89;27.28;2;1;0;1
48898;10/06/2024;Center-West;postpaid;annual;fiber;28;1;53,88;1492,5;;2;2;0;0
55607;2024-08-01;Center-West;postpaid;monthly;cable;51;0;77,18;3981,73;9.76;2;0;0;0
63698;2024-04-01;South;postpaid;monthly;fiber;32;1;137,42;3993,2;34.94;1;0;0;0
17174;2024-12-15;South;prepaid;monthly;fiber;49;0;52,8;2581,98;7.39;0;1;0;1
71794;17/05/2024;Southeast;postpaid;monthly;FIBRE;7;0;157,46;1203,08;14.41;0;1;0;1
23934;28/06/2024;Southeast;postpaid;monthly;dsl;68;1;98,41;7281,91;13.45;2;1;0;0
12333;2024-09-14;North;prepaid;annual;fiber;11;0;117,9;1347,51;23.46;0;0;0;0
55855;25/04/2024;North;postpaid;annual;cable;3;1;42,06;137,14;6.23;0;0;0;0
81588;25/11/2024;South;prepaid;monthly;dsl;31;1;173,18;;27.28;1;0;0;1
21769;2024-10-04;South;prepaid;monthly;FIBRE;47;1;166,13;7321,59;32.82;1;0;0;0
72297;2024-01-20;Center-West;prepaid;annual;dsl;17;0;58,51;1031,82;21.08;0;0;0;0
56998;2024-05-25;North;prepaid;annual;fiber;12;0;129,47;1705,94;6.73;0;0;0;0
91087;2024-12-20;Center-West;prepaid;annual;fiber;60;0;148,97;9215,19;11.78;1;2;0;0
72122;2024-10-04;Center-West;postpaid;monthly;dsl;59;1;48,3;3023,92;13.41;2;1;0;0
92613;03/06/2024;South;postpaid;monthly;fiber;54;0;116,62;6542,77;13.13;1;1;0;1
71483;15/12/2024;South;prepaid;monthly;cable;16;0;157,57;2287,79;3.63;3;0;0;0
44752;2024-11-04;Center-West;postpaid;monthly;dsl;39;0;106,01;3736,24;15.53;0;0;0;0
18996;2024-07-05;Northeast;prepaid;monthly;fiber;49;0;168,57;8666,26;12.34;0;0;1;0
48337;2024-08-28;South;postpaid;monthly;cable;31;1;37,17;1107,57;;0;0;0;0
91358;2024-09-16;Northeast;prepaid;annual;dsl;13;0;167,88;2174,03;10.0;1;0;0;0
62112;2024-10-27;North;prepaid;monthly;fiber;60;0;176,58;10232,91;35.69;0;1;0;0
48304;2024-02-28;Center-West;postpaid;annual;dsl;67;1;53,39;3361,28;21.27;2;1;0;0
92534;26/02/2024;South;postpaid;monthly;cable;12;0;94,64;1091,41;3.25;2;1;0;1
81258;2024-05-16;Center-West;postpaid;monthly;fiber;50;1;123,11;6078,78;9.52;3;1;0;0
42014;2024-02-15;Center-West;postpaid;annual;fiber;64;0;163,99;10059,7;19.08;0;0;0;0
68612;2024-03-17;Southeast;postpaid;annual;FIBRE;39;1;53,93;2299,18;21.56;1;0;0;0
96692;2024-01-18;Southeast;prepaid;monthly;FIBRE;4;0;80,1;348,87;12.93;1;0;0;1
35336;06/12/2024;North;prepaid;annual;FIBRE;50;1;149,69;6899,24;5.14;3;0;0;0
54875;2024-03-20;Southeast;prepaid;monthly;dsl;66;0;91,5;5720,73;4.79;0;0;0;0
67010;05/04/2024;South;prepaid;monthly;cable;19;1;120,74;2120,33;15.34;0;1;0;0
19117;2024-08-23;North;prepaid;annual;dsl;10;1;114,0;1161,22;8.3;1;1;0;0
53640;2024-05-04;Center-West;postpaid;annual;fiber;18;1;175,98;3196,17;5.74;2;0;1;0
54896;02/07/2024;Center-West;prepaid;monthly;fiber;58;1;51,23;2750,28;1.67;1;0;0;0
15683;2024-01-06;Southeast;postpaid;annual; fiber ;40;0;172,27;7096,76;3.94;0;1;0;0
18765;2024-08-30;Center-West;postpaid;annual;fiber;2;1;114,62;222,49;12.14;0;0;0;0
25533;2024-12-10;Southeast;postpaid;annual;dsl;42;1;165,62;6913,65;9.07;2;1;0;1
27230;20/12/2024;Northeast;postpaid;monthly;fiber;58;0;47,69;2890,75;22.84;1;1;0;0
33705;2024-12-01;Center-West;prepaid;monthly;cable;14;0;126,23;1600,33;4.48;0;0;0;0
55710;28/02/2024;Center-West;prepaid;monthly;fiber;42;1;156,02;7059,28;6.73;3;0;0;0
93113;2024-03-27;South;postpaid;annual;dsl;17;1;148,03;2321,79;7.55;1;0;0;0
84359;2024-03-21;Center-West;postpaid;monthly;cable;2;0;31,49;63,5;11.43;0;1;0;0
15594;2024-10-19;Southeast;prepaid;annual;dsl;29;1;97,83;3088,38;7.58;2;0;0;0
94104;2024-03-23;North;prepaid;monthly;cable;55;1;47,3;2837,5;6.2;0;0;0;0
55834;14/09/2024;North;postpaid;annual;cable;48;1;52,92;2666,94;13.11;0;0;0;0
78304;2024-09-21;South;postpaid;annual;dsl;8;0;135,94;1117,42;11.07;1;0;0;0
87737;09/12/2024;Southeast;prepaid;annual;fiber;14;1;173,49;2431,89;16.68;1;0;0;0
81602;2024-01-12;Northeast;prepaid;annual;fiber;39;0;125,11;4546,52;8.95;1;0;0;0
99610;15/02/2024;South;postpaid;annual;cable;23;1;45,36;1041,13;20.35;0;0;0;0
30800;02/05/2024;Northeast;prepaid;monthly;fiber;24;0;66,6;1545,3;5.8;0;0;0;1
88052;2024-09-25;North;postpaid;annual;cable;31;1;86,83;2911,42;15.3;0;0;0;0
45774;2024-07-19;South;prepaid;annual;fiber;54;0;48,8;2378,95;17.62;2;2;0;0
99992;2024-04-27;Center-West;postpaid;monthly;dsl;41;1;157,2;6578,55;1.91;1;1;0;0
97142;2024-01-05;Southeast;prepaid;monthly;fiber;61;1;59,18;3854,07;15.5;1;1;1;1
84632;2024-01-08;Northeast;prepaid;annual;cable;8;1;49,43;359,5;9.73;0;0;1;0
21011;06/12/2024;Northeast;postpaid;monthly;fiber;33;1;138,85;4652,47;11.58;0;1;0;0
10037;30/12/2024;South;postpaid;monthly; fiber ;40;1;49,02;1977,34;22.54;1;0;1;0
13513;2024-12-16;South;postpaid;monthly;cable;54;1;91,55;4504,62;10.3;2;1;0;0
80824;2024-09-25;Southeast;prepaid;monthly;fiber;37;0;107,33;4133,61;5.54;0;0;0;0
75370;2024-10-26;Center-West;postpaid;monthly;fiber;66;1;42,03;2727,18;14.81;0;1;0;0
15569;04/07/2024;Center-West;postpaid;monthly;cable;60;1;113,37;;9.28;1;1;0;0
55219;2024-06-20;South;postpaid;annual;cable;49;1;102,02;4552,44;10.44;0;0;0;0
74214;2024-12-18;Southeast;prepaid;monthly;fiber;29;1;130,26;3696,65;9.82;0;1;0;0
97304;2024-08-01;Southeast;postpaid;monthly;dsl;23;0;62,87;1330,67;16.31;2;1;1;1
35360;07/10/2024;Southeast;postpaid;annual;fiber;38;1;83,49;3310,87;13.04;1;0;0;0
99314;2024-01-10;Center-West;postpaid;annual;fiber;33;0;128,95;4495,01;10.52;0;1;0;1
64098;2024-03-12;Center-West;prepaid;monthly;dsl;3;1;35,34;98,9;12.53;0;0;0;0
76267;20/10/2024;Southeast;prepaid;monthly;fiber;17;1;47,37;743,11;5.71;2;0;0;0
18908;2024-06-15;Northeast;prepaid;annual;fiber;60;0;72,53;4760,45;;0;0;0;0
29214;2024-01-05;Southeast;postpaid;annual;fiber;33;0;45,95;1501,1;13.25;0;0;0;0
79148;2024-08-12;South;postpaid;monthly;cable;68;0;35,93;2559,5;24.23;0;0;0;0
99350;2024-08-17;North;prepaid;monthly;dsl;18;1;178,11;3031,73;7.23;0;0;0;0
50713;2024-04-13;Northeast;postpaid;annual;fiber;69;0;98,36;;7.35;1;1;0;0
69593;2024-02-02;Center-West;postpaid;annual;cable;58;0;110,05;6138,89;11.94;0;1;0;0
57750;2024-05-30;Southeast;prepaid;monthly;cable;26;1;68,24;1861,78;10.27;0;2;0;0
59763;2024-10-15;Southeast;prepaid;annual;fiber;44;1;31,15;1378,51;5.55;0;0;0;0
16833;2024-01-03;South;postpaid;annual;cable;71;0;142,61;10803,79;4.84;1;2;0;0
34308;2024-07-12;South;postpaid;annual;fiber;45;1;138,56;5624,64;19.77;1;2;0;0
92127;21/07/2024;Center-West;prepaid;annual;fiber;67;1;175,88;11901,19;6.74;0;0;0;0
77988;2024-02-27;Northeast;postpaid;annual;fiber;8;1;33,17;261,49;8.97;0;1;0;0
63189;15/06/2024;South;postpaid;monthly;FIBRE;12;1;50,55;565,66;4.58;0;1;0;0
14142;2024-01-25;Center-West;postpaid;monthly;dsl;1;1;136,82;132,92;32.97;1;0;1;1
52065;2024-05-09;North;postpaid;annual;dsl;24;1;79,51;1904,64;7.02;0;0;0;0
71293;2024-03-30;North;postpaid;annual;cable;57;1;39,57;2203,79;9.64;0;0;1;0
59619;2024-07-01;North;postpaid;monthly;fiber;69;1;75,14;5608,32;3.58;0;0;0;0
58541;2024-12-19;Southeast;prepaid;monthly;fiber;39;1;43,16;1639,57;11.55;2;0;0;0
86728;2024-03-21;Center-West;postpaid;annual;FIBRE;31;0;155,64;5186,41;28.03;0;0;0;0
87097;2024-02-14;Southeast;prepaid;annual;fiber;67;0;161,54;11005,05;4.94;1;0;1;0
73777;21/07/2024;Southeast;postpaid;monthly;cable;42;1;125,53;5606,82;11.86;1;1;1;1
45593;2024-06-15;South;prepaid;monthly;dsl;39;1;87,84;3488,24;8.02;0;0;0;0
45764;2024-01-13;South;postpaid;monthly;dsl;7;0;145,32;1074,02;10.59;0;0;0;0
64573;2024-04-09;Southeast;prepaid;annual;dsl;16;0;124,74;1882,79;8.45;0;0;0;0
83293;2024-08-21;Southeast;prepaid;annual;fiber;50;0;148,8;6836,41;4.39;2;0;0;0
67185;2024-08-29;Northeast;prepaid;monthly; fiber ;50;0;106,64;5453,82;12.49;1;0;0;0
12375;2024-10-26;Center-West;postpaid;monthly;fiber;36;1;173,75;5952,93;16.97;0;0;0;0
81196;2024-10-06;Southeast;postpaid;annual;cable;50;1;73,51;3650,85;8.22;1;0;0;0
93579;21/05/2024;South;prepaid;monthly;fiber;50;1;120,63;5719,5;19.66;2;0;0;0
38240;2024-12-08;North;postpaid;annual;fiber;5;1;151,21;777,35;19.82;0;0;1;0
30727;2024-05-29;Center-West;postpaid;monthly;dsl;60;0;164,08;10288,48;16.98;0;1;0;0
60292;2024-06-18;Northeast;prepaid;monthly;fiber;50;1;172,01;8607,26;5.38;1;1;0;0
46108;2024-02-21;Northeast;postpaid;monthly;dsl;16;0;89,25;1389,46;14.6;1;0;0;0
93586;17/06/2024;North;prepaid;monthly;fiber;16;0;134,9;2206,23;13.75;1;0;0;0
33507;09/12/2024;North;prepaid;annual;dsl;69;0;73,53;5423,24;6.05;2;1;0;0
66814;11/04/2024;Southeast;postpaid;annual;fiber;19;0;127,41;2324,35;7.74;0;0;0;0
14038;2024-12-27;Center-West;prepaid;monthly;cable;3;1;57,63;160,23;10.66;1;0;0;1
90219;2024-09-29;Center-West;postpaid;monthly;dsl;3;1;93,22;283,79;7.53;1;0;0;0
17307;19/03/2024;Southeast;postpaid;annual;fiber;17;0;168,04;2821,12;9.71;1;0;0;0
62484;2024-12-28;Northeast;postpaid;annual;dsl;45;1;151,64;;24.79;4;0;0;0
99160;2024-11-01;Southeast;postpaid;monthly;dsl;33;0;104,48;3417,68;6.34;1;0;0;0
30582;10/05/2024;Northeast;postpaid;monthly;dsl;52;1;52,03;2763,47;6.24;0;1;0;0
27732;19/11/2024;Center-West;postpaid;monthly;cable;17;0;89,79;1664,55;18.94;3;0;0;0
12194;13/09/2024;Southeast;prepaid;monthly;cable;17;1;50,8;814,58;11.0;3;0;1;0
45076;2024-01-06;North;prepaid;annual;fiber;29;0;40,28;1107,99;11.78;1;0;0;0
48551;2024-10-08;Southeast;postpaid;monthly;fiber;57;0;165,98;10403,28;9.03;2;0;0;0
70024;16/11/2024;North;prepaid;monthly;FIBRE;36;1;103,71;4091,44;9.11;2;0;0;1
10360;2024-10-24;Center-West;prepaid;annual;dsl;55;0;43,41;2369,13;9.97;1;0;1;0
40792;2024-06-16;Southeast;prepaid;monthly;cable;7;0;137,5;959,04;;2;0;0;1
73119;2024-08-08;South;postpaid;monthly;dsl;30;1;41,13;1250,05;16.87;1;1;0;0
88489;2024-10-02;Center-West;prepaid;monthly;fiber;32;0;89,42;2893,72;5.7;1;0;0;0
16695;2024-05-28;South;prepaid;annual;cable;5;0;64,54;337,28;6.61;4;0;0;1
96999;24/05/2024;Southeast;prepaid;annual;dsl;23;1;54,69;1264,19;19.15;1;0;0;0
53515;03/08/2024;North;prepaid;monthly;fiber;20;1;110,03;2304,04;;1;0;0;0
71981;07/01/2024;North;postpaid;annual;cable;33;0;137,95;4796,45;8.45;2;0;0;0
21588;2024-02-06;Northeast;prepaid;monthly; fiber ;12;0;103,08;1198,39;12.75;1;0;0;0
62730;2024-11-10;South;postpaid;monthly;dsl;20;1;153,12;3180,3;7.65;2;2;0;1
89026;2024-12-19;Center-West;postpaid;monthly;fiber;69;1;167,61;11663,13;18.53;0;0;1;0
72687;2024-06-12;North;prepaid;monthly;cable;11;1;151,08;1813,55;6.92;3;0;0;1
30203;26/02/2024;South;postpaid;monthly;fiber;59;1;173,47;10319,96;7.49;1;0;0;1
49782;14/02/2024;Center-West;postpaid;annual;fiber;39;1;169,36;6975,9;8.29;1;1;0;0
11845;2024-03-20;Center-West;postpaid;monthly;dsl;6;1;154,88;857,41;;0;1;0;1
42026;2024-05-21;North;prepaid;annual;cable;29;1;73,89;2204,63;19.74;0;0;1;0
19218;2024-08-06;Southeast;prepaid;annual;fiber;37;0;56,15;1916,55;14.64;2;0;0;0
64553;2024-04-13;North;postpaid;monthly;fiber;20;0;139,05;2875,73;16.91;0;0;0;0
98818;15/07/2024;North;postpaid;monthly;cable;19;0;156,83;2876,42;3.72;1;0;0;1
23435;2024-09-05;Southeast;postpaid;monthly;dsl;51;1;153,47;8038,0;3.59;0;1;1;0
36013;2024-01-25;Northeast;postpaid;monthly;fiber;3;1;126,54;374,62;4.38;1;0;0;0
15337;2024-07-24;Center-West;prepaid;monthly;fiber;66;0;154,48;10846,61;10.15;1;0;0;0
41450;23/07/2024;Southeast;postpaid;annual;fiber;23;0;136,07;2893,46;7.93;1;2;0;1
49880;2024-09-18;Northeast;postpaid;annual;dsl;28;1;129,8;3447,86;4.57;1;1;0;0
38644;2024-08-30;Southeast;postpaid;monthly;dsl;10;0;36,99;364,3;1.03;1;1;0;1
82553;2024-12-19;Northeast;prepaid;monthly;dsl;63;1;99,07;6054,34;14.32;0;2;0;0
67143;2024-06-24;North;prepaid;monthly;fiber;16;1;35,08;515,4;21.66;0;0;0;0
60501;2024-03-28;Southeast;postpaid;annual;cable;58;0;43,86;2508,8;;1;0;0;0
42539;2024-07-29;Center-West;postpaid;monthly;fiber;24;1;111,15;2707,14;9.81;1;0;1;0
82961;2024-03-06;Southeast;postpaid;monthly;cable;3;1;37,12;116,56;12.02;0;1;0;0
23993;2024-02-12;North;prepaid;annual;fiber;30;0;166,98;4707,41;6.95;1;1;0;0
60344;2024-08-31;Southeast;prepaid;monthly;fiber;38;1;97,55;3546,24;10.48;2;2;1;0
33559;2024-11-23;Center-West;postpaid;monthly;fiber;34;0;134,99;4542,77;10.03;1;0;1;1
53597;25/07/2024;Northeast;prepaid;annual;fiber;71;1;52,17;3955,35;13.31;0;1;0;0
84265;2024-12-28;Center-West;prepaid;monthly;fiber;37;0;157,14;5669,89;6.66;0;0;0;0
63167;2024-07-22;North;postpaid;monthly;dsl;56;1;101,71;5952,82;32.54;1;1;1;1
19369;12/08/2024;North;prepaid;monthly;cable;27;0;113,82;3309,0;4.86;0;0;0;0
32107;19/08/2024;Northeast;postpaid;monthly;dsl;11;1;127,27;1311,57;11.93;1;1;0;1
60580;19/07/2024;Northeast;prepaid;annual;dsl;36;0;110,98;4109,29;;1;0;1;0
80282;07/04/2024;Center-West;postpaid;monthly;fiber;40;0;114,48;4282,62;5.11;3;0;0;0
76322;2024-09-12;Southeast;postpaid;annual;cable;30;1;141,68;4505,01;3.32;0;0;0;0
75028;2024-07-15;Northeast;postpaid;monthly;fiber;55;0;150,97;8073,16;15.67;0;0;0;0
29821;2024-11-18;Southeast;postpaid;annual;FIBRE;69;1;75,92;5364,42;32.88;1;0;0;0
27392;2024-02-21;South;prepaid;annual;fiber;6;1;168,31;1095,97;2.67;0;0;0;0
49370;08/03/2024;Center-West;postpaid;monthly;fiber;5;1;83,08;394,57;32.73;0;1;0;1
28423;2024-08-19;South;postpaid;annual;dsl;20;0;70,85;1455,37;16.05;1;0;0;0
58582;30/06/2024;Northeast;postpaid;annual;FIBRE;42;1;76,71;;10.32;0;0;0;0
58036;2024-05-26;North;postpaid;annual;fiber;4;0;83,78;345,92;17.27;3;0;0;0
61834;2024-05-27;South;postpaid;monthly;cable;14;0;77,54;999,12;20.18;0;0;0;0
47939;28/08/2024;South;postpaid;annual;fiber;30;1;156,56;4323,14;9.37;0;0;0;0
89751;2024-02-28;North;postpaid;monthly;dsl;27;1;114,17;3295,57;38.22;0;1;0;0
38405;24/06/2024;Northeast;prepaid;annual;fiber;61;0;175,15;10228,66;32.17;0;0;0;0
72410;2024-05-30;Northeast;postpaid;annual;cable;39;1;42,59;1721,03;;0;1;0;0
63314;2024-07-24;Center-West;postpaid;monthly;dsl;62;1;122,1;7862,6;12.69;1;0;0;0
70970;2024-11-16;Center-West;prepaid;annual;fiber;54;1;44,4;;4.99;1;1;0;0
10995;2024-01-16;Northeast;postpaid;annual;cable;30;1;98,83;2907,06;4.1;2;0;0;0
46532;11/02/2024;Northeast;postpaid;monthly;fiber;70;0;87,41;5649,29;8.71;0;0;0;0
79089;2024-06-23;South;prepaid;monthly;fiber;60;1;132,12;7306,65;12.39;2;1;0;0
28664;2024-03-07;North;postpaid;monthly;dsl;36;0;141,82;5499,35;6.0;0;0;1;1
48617;2024-07-22;Southeast;postpaid;monthly;dsl;61;0;65,71;4127,97;16.96;2;0;0;1
12308;2024-08-22;South;postpaid;monthly;FIBRE;19;0;59,06;1083,28;13.03;0;0;0;0
38201;20/12/2024;Center-West;prepaid;annual;fiber;15;0;92,93;1410,4;10.93;2;0;0;0
44076;18/03/2024;North;postpaid;monthly;fiber;57;1;66,3;3869,26;6.53;1;1;0;0
15080;2024-03-03;Southeast;prepaid;annual;dsl;57;1;131,49;6774,03;6.97;0;0;0;0
27445;2024-03-04;Northeast;postpaid;annual;cable;16;1;107,65;1668,69;9.0;1;0;0;0
18656;2024-09-29;Center-West;prepaid;annual;fiber;54;0;154,05;8438,71;7.32;2;0;0;0
65343;03/12/2024;Center-West;postpaid;monthly;cable;37;0;177,19;6363,28;8.36;0;0;0;0
74422;23/04/2024;South;postpaid;monthly;fiber;40;1;86,72;3325,08;6.58;1;0;0;0
90005;2024-06-09;North;postpaid;annual;dsl;61;0;166,8;10108,91;13.79;1;0;0;0
59215;2024-12-26;North;postpaid;monthly;cable;12;1;146,58;1840,72;4.67;0;1;0;0
52274;19/03/2024;South;postpaid;monthly;dsl;29;0;52,37;1591,22;18.32;0;0;0;0
51947;2024-01-19;South;postpaid;annual;fiber;21;1;155,39;3323,81;7.6;1;1;0;0
88333;2024-07-03;South;prepaid;monthly;fiber;40;1;102,23;4308,93;14.13;1;1;0;0
49039;23/07/2024;Center-West;postpaid;monthly;fiber;12;1;136,37;1519,45;;2;0;1;1
89447;2024-01-25;Northeast;postpaid;monthly;dsl;9;0;135,39;1135,24;4.2;3;1;0;1
66206;29/07/2024;Center-West;postpaid;monthly;cable;50;0;162,89;8568,91;17.66;0;1;0;0
31212;25/03/2024;Center-West;postpaid;annual;fiber;4;1;144,17;550,54;26.2;1;0;1;0
37321;19/02/2024;Center-West;postpaid;monthly;fiber;30;1;153,69;4333,75;;1;0;0;0
84626;27/07/2024;Southeast;postpaid;annual;fiber;71;1;78,14;;2.97;0;0;0;0
10802;2024-11-10;Center-West;postpaid;annual;dsl;71;1;175,97;12339,06;13.26;0;1;0;0
73359;07/03/2024;Southeast;prepaid;monthly;dsl;13;0;129,24;1694,69;11.11;1;0;0;0
91965;23/02/2024;North;postpaid;monthly;fiber;66;1;146,05;9221,14;6.12;2;0;0;0
30399;03/12/2024;North;postpaid;monthly;dsl;24;1;158,83;3703,31;11.18;0;0;1;0
32948;2024-10-21;South;postpaid;annual;fiber;15;1;48,57;796,53;22.01;0;0;0;1
94777;2024-03-30;Southeast;postpaid;annual;dsl;36;0;80,46;2756,19;19.64;0;0;0;0
41019;16/04/2024;Southeast;prepaid;monthly;fiber;35;1;155,39;5342,27;8.65;3;0;0;0
19280;14/04/2024;Center-West;prepaid;monthly;fiber;27;1;168,3;4422,11;8.54;0;1;0;1
51865;08/06/2024;South;postpaid;monthly;dsl;31;1;143,41;4507,37;5.81;1;0;1;1
77861;2024-09-15;South;prepaid;monthly;dsl;7;0;102,35;763,07;8.76;0;0;0;0
40675;2024-10-13;Center-West;prepaid;monthly;fiber;19;0;67,67;1391,65;12.08;1;0;0;1
11891;2024-11-12;Southeast;prepaid;monthly;dsl;14;1;108,75;1493,72;11.79;0;0;0;0
66715;28/12/2024;Center-West;postpaid;annual;dsl;67;1;89,6;5904,42;12.8;2;0;0;0
72530;2024-01-31;Center-West;postpaid;monthly;fiber;36;0;162,84;5949,11;12.73;1;0;0;0
34658;27/08/2024;North;prepaid;monthly;cable;39;1;115,09;4834,64;6.63;1;0;0;0
52159;22/07/2024;Southeast;prepaid;annual;cable;32;1;88,81;2603,23;17.51;1;0;0;0
46225;2024-11-22;Southeast;postpaid;annual;FIBRE;63;1;104,77;7224,42;19.31;0;0;0;0
32289;2024-09-24;South;prepaid;monthly;cable;57;1;170,04;10212,03;11.06;0;2;0;0
82716;2024-10-29;North;postpaid;annual;dsl;49;0;121,99;5926,96;38.85;1;0;0;0
36397;11/11/2024;Southeast;postpaid;monthly; fiber ;23;1;64,35;1513,21;13.65;0;0;0;0
16619;2024-10-21;North;prepaid;annual;dsl;22;1;105,01;2524,14;4.71;1;0;0;0
24119;2024-02-01;Southeast;postpaid;monthly;fiber;67;1;99,85;6289,17;9.03;1;0;0;0
32029;2024-08-14;North;prepaid;annual;dsl;67;1;76,56;5582,76;8.68;2;1;0;1
69539;2024-12-29;Southeast;prepaid;monthly;cable;21;0;140,44;2764,49;2.94;2;0;0;0
27516;2024-06-18;Northeast;postpaid;annual;fiber;24;1;70,24;1841,7;9.3;3;0;0;1
37491;2024-02-06;Southeast;postpaid;annual;dsl;24;0;103,88;2250,92;;2;0;0;0
62657;2024-01-18;Southeast;postpaid;monthly;fiber;56;0;96,16;5609,76;18.83;0;0;0;0
16665;2024-10-20;Southeast;prepaid;monthly;dsl;68;1;100,03;6163,41;27.3;0;0;0;0
